,buyprice,buytime,date,pnl,pos,quantity,sellprice,selltime,sl,target,type
1838,474.4,09:25:00,2022-05-30,-324.6302114437867,closed,100.0,471.1536978855621,11:25:00,471.1536978855621,477.64630211443784,buy
1839,473.4,11:40:00,2022-05-30,167.6494361933237,closed,100.0,475.0764943619332,13:05:00,472.78475776282596,475.0764943619332,buy
1840,475.9,13:10:00,2022-05-30,-148.77341497893894,closed,100.0,474.4122658502106,14:15:00,474.4122658502106,477.45384621211093,buy
1841,474.9442765475675,10:10:00,2022-05-31,-214.4276547567472,closed,100.0,472.8,09:20:00,474.9442765475675,470.26401836175467,sell
1842,475.8,10:40:00,2022-05-31,-111.33867984990502,closed,100.0,474.68661320150096,11:25:00,474.68661320150096,477.70734156149825,buy
1843,474.43284035894857,12:00:00,2022-05-31,-58.28403589485447,closed,100.0,473.85,11:30:00,474.43284035894857,472.0425044064189,sell
1844,471.66715964105146,12:40:00,2022-05-31,138.2840358948556,closed,100.0,473.05,12:10:00,474.02205773937277,471.66715964105146,sell
1845,472.566053085863,13:45:00,2022-05-31,-111.60530858630295,closed,100.0,471.45,12:45:00,472.566053085863,469.913383231108,sell
1846,467.51604052016427,13:15:00,2022-06-01,158.39594798357552,closed,100.0,469.1,12:50:00,469.65091831472023,467.51604052016427,sell
1847,464.7316735167518,14:45:00,2022-06-01,236.8326483248211,closed,100.0,467.1,13:20:00,467.8534263388599,464.7316735167518,sell
1848,466.9505837049739,15:00:00,2022-06-01,-160.05837049738716,closed,100.0,465.35,14:50:00,466.9505837049739,463.74941629502615,sell
1849,471.15,09:30:00,2022-06-02,-168.65881288150035,closed,100.0,469.463411871185,11:25:00,469.463411871185,475.1664640871394,buy
1850,469.9895934810517,12:30:00,2022-06-02,-133.9593481051736,closed,100.0,468.65,11:45:00,469.9895934810517,467.01168117504693,sell
1851,470.4,13:45:00,2022-06-02,-79.99999999999545,closed,100.0,469.6,15:20:00,468.4762163781874,472.32378362181254,buy
1852,475.0,09:15:00,2022-06-03,-295.67539760107593,closed,100.0,472.04324602398924,10:30:00,472.04324602398924,478.1519488622342,buy
1853,468.01991334932563,13:45:00,2022-06-03,178.00866506743773,closed,100.0,469.8,12:50:00,470.2686967401782,468.01991334932563,sell
1854,467.2900200764101,14:20:00,2022-06-03,130.99799235899354,closed,100.0,468.6,13:50:00,469.90997992358996,467.2900200764101,sell
1855,465.0983590866362,14:45:00,2022-06-03,160.16409133637808,closed,100.0,466.7,14:25:00,468.27147682202735,465.0983590866362,sell
1856,464.95,15:20:00,2022-06-03,44.99999999999886,closed,100.0,465.4,14:50:00,466.05447602990773,463.5688865570678,sell
1857,462.5455239700923,09:20:00,2022-06-06,175.4476029907721,closed,100.0,464.3,09:15:00,466.05447602990773,462.5455239700923,sell
1858,460.10745934917065,10:00:00,2022-06-06,-35.74593491706537,closed,100.0,459.75,09:25:00,460.10745934917065,456.15475397918976,sell
1859,460.10745934917065,10:25:00,2022-06-06,-110.74593491706537,closed,100.0,459.0,10:05:00,460.10745934917065,457.89254065082935,sell
1860,462.95,12:00:00,2022-06-06,119.99999999999886,closed,100.0,464.15,15:20:00,462.4008574068478,465.65680156245537,buy
1861,464.1767291102537,09:25:00,2022-06-07,-242.67291102536888,closed,100.0,461.75,09:15:00,464.1767291102537,459.3232708897463,sell
1862,465.3,10:00:00,2022-06-07,-221.0762023650716,closed,100.0,463.0892379763493,10:55:00,463.0892379763493,468.55186669586504,buy
1863,462.9082210128827,12:20:00,2022-06-07,-50.822101288270005,closed,100.0,462.4,11:05:00,462.9082210128827,460.31514040011973,sell
1864,465.5,09:15:00,2022-06-08,120.24284533100627,closed,100.0,466.70242845331006,09:15:00,464.29757154668994,466.70242845331006,buy
1865,465.2,09:20:00,2022-06-08,-90.24284533100513,closed,100.0,464.29757154668994,09:35:00,464.29757154668994,466.10242845331004,buy
1866,467.6,10:10:00,2022-06-08,356.385413321658,closed,100.0,471.1638541332166,10:35:00,466.30589030319663,471.1638541332166,buy
1867,474.4,10:40:00,2022-06-08,-202.0121412444837,closed,100.0,472.37987858755514,13:20:00,472.37987858755514,479.2864788544107,buy
1868,472.1841261125287,15:00:00,2022-06-08,-218.4126112528702,closed,100.0,470.0,13:30:00,472.1841261125287,467.03940283627617,sell
1869,467.10676015271224,09:30:00,2022-06-09,249.3239847287782,closed,100.0,469.6,09:20:00,471.70302427630315,467.10676015271224,sell
1870,464.0715503361944,11:25:00,2022-06-09,237.84496638056112,closed,100.0,466.45,09:35:00,466.8689399008285,464.0715503361944,sell
1871,464.4956698265224,14:15:00,2022-06-09,-29.566982652238494,closed,100.0,464.2,11:30:00,464.4956698265224,462.44866781229604,sell
1872,466.45,14:40:00,2022-06-09,30.000000000001137,closed,100.0,466.75,15:20:00,465.04143615867076,469.1159714088238,buy
1873,460.6127381986001,09:30:00,2022-06-10,258.72618013999045,closed,100.0,463.2,09:15:00,464.16368205913386,460.6127381986001,sell
1874,463.5752720041858,11:00:00,2022-06-10,-167.52720041858424,closed,100.0,461.9,09:35:00,463.5752720041858,459.9851861467795,sell
1875,459.47668960151617,12:40:00,2022-06-10,177.33103984838294,closed,100.0,461.25,12:30:00,462.0884793586354,459.47668960151617,sell
1876,458.8178685772281,14:25:00,2022-06-10,123.21314227718858,closed,100.0,460.05,12:45:00,461.01828489986593,458.8178685772281,sell
1877,443.69176352956697,12:50:00,2022-06-13,590.8236470433053,closed,100.0,449.6,09:15:00,446.9328435204321,443.69176352956697,sell
1878,445.56662863375544,13:35:00,2022-06-13,-116.66286337554652,closed,100.0,444.4,12:55:00,445.56662863375544,442.55044083161107,sell
1879,445.4410588979693,14:30:00,2022-06-13,-204.10588979693216,closed,100.0,443.4,14:10:00,445.4410588979693,440.0654901133674,sell
1880,447.15,09:15:00,2022-06-14,-297.9311023782202,closed,100.0,444.1706889762178,09:25:00,444.1706889762178,450.1293110237822,buy
1881,447.0,11:00:00,2022-06-14,-70.18310054327799,closed,100.0,446.2981689945672,11:55:00,446.2981689945672,449.83540294377553,buy
1882,446.58494196783005,13:10:00,2022-06-14,-138.49419678300592,closed,100.0,445.2,12:45:00,446.58494196783005,442.8114913977406,sell
1883,447.65,14:35:00,2022-06-14,90.00000000000341,closed,100.0,448.55,15:20:00,446.15173443273784,450.19545857920787,buy
1884,451.3,09:15:00,2022-06-15,332.9910598534127,closed,100.0,454.62991059853414,11:45:00,452.26102616762586,454.62991059853414,buy
1885,454.0,11:50:00,2022-06-15,-85.07995563592772,closed,100.0,453.1492004436407,12:55:00,453.1492004436407,455.4665688042231,buy
1886,455.0,13:55:00,2022-06-15,-178.6408037901765,closed,100.0,453.21359196209823,14:30:00,453.21359196209823,456.8502853743509,buy
1887,450.42813666769933,15:00:00,2022-06-15,177.18633323006543,closed,100.0,452.2,14:35:00,452.74583836924717,450.42813666769933,sell
1888,456.35,09:15:00,2022-06-16,-290.50030602342645,closed,100.0,453.44499693976576,10:15:00,453.44499693976576,459.66303574792084,buy
1889,449.4174691340528,12:00:00,2022-06-16,233.25308659472057,closed,100.0,451.75,11:40:00,452.6146650012755,449.4174691340528,sell
1890,445.6688713489668,13:20:00,2022-06-16,273.11286510332025,closed,100.0,448.4,12:05:00,448.82666716125334,445.6688713489668,sell
1891,447.1141004006152,13:35:00,2022-06-16,-281.4100400615189,closed,100.0,444.3,13:25:00,447.1141004006152,441.4858995993848,sell
1892,443.8858995993848,14:15:00,2022-06-16,161.41004006152002,closed,100.0,445.5,13:40:00,447.1141004006152,443.8858995993848,sell
1893,441.0481369284373,15:15:00,2022-06-16,265.1863071562673,closed,100.0,443.7,14:20:00,444.60692639624875,441.0481369284373,sell
1894,441.6947171709489,09:35:00,2022-06-17,-204.47171709488998,closed,100.0,439.65,09:15:00,441.6947171709489,437.0034355914212,sell
1895,446.4,09:45:00,2022-06-17,-459.84336092415674,closed,100.0,441.8015663907584,10:10:00,441.8015663907584,451.3780639358595,buy
1896,444.2561774462286,14:55:00,2022-06-17,-265.61774462285825,closed,100.0,441.6,14:15:00,444.2561774462286,437.8959139486349,sell
1897,436.42455931919017,09:40:00,2022-06-20,347.5440680809811,closed,100.0,439.9,09:20:00,440.7442869046387,436.42455931919017,sell
1898,439.3848723927573,10:15:00,2022-06-20,-303.4872392757279,closed,100.0,436.35,09:45:00,439.3848723927573,433.31512760724274,sell
1899,436.46429723621907,11:20:00,2022-06-20,-26.429723621907897,closed,100.0,436.2,10:30:00,436.46429723621907,433.0151276072427,sell
1900,439.0,11:55:00,2022-06-20,-114.32033482975044,closed,100.0,437.8567966517025,13:40:00,437.8567966517025,441.6136993823731,buy
1901,432.4982098254591,14:35:00,2022-06-20,320.1790174540861,closed,100.0,435.7,14:20:00,437.1667000413781,432.4982098254591,sell
1902,434.80092433016466,15:15:00,2022-06-20,-220.09243301646393,closed,100.0,432.6,14:40:00,434.80092433016466,429.4489729664838,sell
1903,439.6,09:15:00,2022-06-21,417.2228619469365,closed,100.0,443.7722286194694,10:00:00,438.76636862819487,443.7722286194694,buy
1904,443.8,10:05:00,2022-06-21,355.6741411162193,closed,100.0,447.3567414111622,11:35:00,444.9091777077449,447.3567414111622,buy
1905,447.3,11:40:00,2022-06-21,188.4316056726675,closed,100.0,449.1843160567267,12:45:00,446.1695302351817,449.1843160567267,buy
1906,451.55,12:50:00,2022-06-21,301.42935027246267,closed,100.0,454.56429350272464,14:30:00,451.4487793591128,454.56429350272464,buy
1907,453.75,14:35:00,2022-06-21,-176.13263237523142,closed,100.0,451.9886736762477,14:40:00,451.9886736762477,455.5113263237523,buy
1908,448.10584523758234,10:50:00,2022-06-22,-145.58452375823663,closed,100.0,446.65,09:15:00,448.10584523758234,443.0880819620905,sell
1909,449.9,10:55:00,2022-06-22,-250.54946192754528,closed,100.0,447.3945053807245,11:45:00,447.3945053807245,453.0199940214171,buy
1910,448.7598325530466,14:05:00,2022-06-22,-215.9832553046556,closed,100.0,446.6,13:25:00,448.7598325530466,443.8029638299482,sell
1911,449.35,09:20:00,2022-06-23,286.7860371927179,closed,100.0,452.2178603719272,09:40:00,449.0843936591218,452.2178603719272,buy
1912,453.8,09:45:00,2022-06-23,227.139113611139,closed,100.0,456.0713911361114,11:05:00,453.61847601670564,456.0713911361114,buy
1913,455.4,11:10:00,2022-06-23,-132.8371584964941,closed,100.0,454.07162841503504,11:35:00,454.07162841503504,456.7283715849649,buy
1914,449.6150142615609,12:45:00,2022-06-23,238.4985738439127,closed,100.0,452.0,12:00:00,452.4479284742157,449.6150142615609,sell
1915,448.9723254153252,13:30:00,2022-06-23,-82.23254153252242,closed,100.0,448.15,12:50:00,448.9723254153252,445.4574279358853,sell
1916,450.56083281363465,14:40:00,2022-06-23,-286.08328136346586,closed,100.0,447.7,14:10:00,450.56083281363465,444.05345293054233,sell
1917,458.55,09:15:00,2022-06-24,-437.48170683044236,closed,100.0,454.1751829316956,10:25:00,454.1751829316956,463.2497967425605,buy
1918,457.0,11:15:00,2022-06-24,-182.39939719390463,closed,100.0,455.17600602806095,11:25:00,455.17600602806095,459.6322155243767,buy
1919,458.25,13:00:00,2022-06-24,-283.9402679268062,closed,100.0,455.41059732073194,13:40:00,455.41059732073194,461.8548918658534,buy
1920,459.7,09:15:00,2022-06-27,254.81857329806985,closed,100.0,462.2481857329807,12:45:00,459.0793979818747,462.2481857329807,buy
1921,463.1,12:50:00,2022-06-27,-51.768174640312736,closed,100.0,462.5823182535969,14:10:00,462.5823182535969,465.3551876346815,buy
1922,458.14311299446007,09:15:00,2022-06-28,195.68870055399543,closed,100.0,460.1,09:15:00,462.05688700554,458.14311299446007,sell
1923,462.05688700554,09:45:00,2022-06-28,-175.68870055399657,closed,100.0,460.3,09:20:00,462.05688700554,458.54311299446005,sell
1924,462.55,11:05:00,2022-06-28,-38.17066191218146,closed,100.0,462.1682933808782,12:10:00,462.1682933808782,464.0518731682177,buy
1925,463.75,13:45:00,2022-06-28,44.99999999999886,closed,100.0,464.2,15:20:00,462.6901891973985,466.1460242207219,buy
1926,462.04371686758685,10:20:00,2022-06-29,-264.3716867586875,closed,100.0,459.4,09:15:00,462.04371686758685,456.57364792490347,sell
1927,462.4,14:45:00,2022-06-29,-149.30064597647856,closed,100.0,460.9069935402352,15:00:00,460.9069935402352,463.89300645976476,buy
1928,462.8,09:20:00,2022-06-30,262.61904054711067,closed,100.0,465.4261904054711,09:35:00,461.2550357715684,465.4261904054711,buy
1929,468.5,09:40:00,2022-06-30,-288.2803922526648,closed,100.0,465.61719607747335,10:05:00,465.61719607747335,472.0836710250296,buy
1930,467.05,12:35:00,2022-06-30,-121.5885426688601,closed,100.0,465.8341145733114,15:00:00,465.8341145733114,470.62439169874585,buy
1931,464.48445424143824,10:30:00,2022-07-01,-248.4454241438243,closed,100.0,462.0,09:15:00,464.48445424143824,459.0283964010549,sell
1932,465.8,11:20:00,2022-07-01,-215.191619077342,closed,100.0,463.6480838092266,11:45:00,463.6480838092266,468.0160179897483,buy
1933,466.15,12:35:00,2022-07-01,40.00000000000341,closed,100.0,466.55,15:20:00,465.43200902673806,468.1210730939939,buy
1934,468.4,09:15:00,2022-07-04,202.82617480337422,closed,100.0,470.4282617480337,10:45:00,467.9952620489244,470.4282617480337,buy
1935,471.2,10:50:00,2022-07-04,-163.89682127306173,closed,100.0,469.56103178726937,11:50:00,469.56103178726937,473.0015039663341,buy
1936,471.35,14:40:00,2022-07-04,183.8149913581958,closed,100.0,473.188149913582,15:05:00,470.9826823416989,473.188149913582,buy
1937,477.35,09:15:00,2022-07-05,100.09710309458342,closed,100.0,478.35097103094586,12:40:00,478.35097103094586,480.2989235386452,buy
1938,479.0,12:45:00,2022-07-05,-64.90289690541431,closed,100.0,478.35097103094586,13:00:00,478.35097103094586,479.64902896905414,buy
1939,474.6473834367899,13:55:00,2022-07-05,185.26165632101197,closed,100.0,476.5,13:35:00,476.99313247458014,474.6473834367899,sell
1940,473.9311807728779,14:50:00,2022-07-05,116.88192271221283,closed,100.0,475.1,14:00:00,476.2685692165721,473.9311807728779,sell
1941,472.63999134156035,15:00:00,2022-07-05,136.00086584396536,closed,100.0,474.0,14:55:00,475.36000865843965,472.63999134156035,sell
1942,477.0,09:25:00,2022-07-06,260.89182252219985,closed,100.0,479.608918225222,11:20:00,477.43832869279686,479.608918225222,buy
1943,479.25,12:30:00,2022-07-06,-160.27491715977362,closed,100.0,477.64725082840226,12:45:00,477.64725082840226,480.85274917159774,buy
1944,479.35,13:10:00,2022-07-06,-170.2749171597759,closed,100.0,477.64725082840226,13:30:00,477.64725082840226,481.0527491715978,buy
1945,478.74531405765543,14:15:00,2022-07-06,-204.5314057655446,closed,100.0,476.7,14:00:00,478.74531405765543,474.65468594234454,sell
1946,483.35,09:15:00,2022-07-07,268.0880217185063,closed,100.0,486.0308802171851,11:55:00,483.78656870901244,486.0308802171851,buy
1947,486.2,12:00:00,2022-07-07,150.95881618888143,closed,100.0,487.7095881618888,13:25:00,485.84046216724863,487.7095881618888,buy
1948,487.7,13:30:00,2022-07-07,-129.56627720681695,closed,100.0,486.4043372279318,13:45:00,486.4043372279318,489.1785840494762,buy
1949,483.49080815524616,14:10:00,2022-07-07,185.9191844753866,closed,100.0,485.35,14:00:00,487.0757726602785,483.49080815524616,sell
1950,485.7383758548256,14:30:00,2022-07-07,-178.8375854825631,closed,100.0,483.95,14:15:00,485.7383758548256,482.16162414517436,sell
1951,488.35,09:15:00,2022-07-08,-153.74443297882863,closed,100.0,486.81255567021174,10:05:00,486.81255567021174,489.8874443297883,buy
1952,486.8511249984341,12:30:00,2022-07-08,-105.11249984340907,closed,100.0,485.8,11:55:00,486.8511249984341,483.5256731256449,sell
1953,486.97387639443735,14:45:00,2022-07-08,-132.38763944373773,closed,100.0,485.65,14:05:00,486.97387639443735,484.3261236055626,sell
1954,489.25,09:15:00,2022-07-11,-172.74698607755,closed,100.0,487.5225301392245,09:15:00,487.5225301392245,490.9774698607755,buy
1955,489.3,09:40:00,2022-07-11,177.74698607755113,closed,100.0,491.0774698607755,10:25:00,488.1408441760988,491.0774698607755,buy
1956,490.7,10:30:00,2022-07-11,-183.07402415110232,closed,100.0,488.86925975848897,11:00:00,488.86925975848897,492.530740241511,buy
1957,488.37784221634905,12:00:00,2022-07-11,-72.78422163490745,closed,100.0,487.65,11:35:00,488.37784221634905,486.021855670303,sell
1958,489.15,12:55:00,2022-07-11,-120.47762343780164,closed,100.0,487.94522376562196,13:20:00,487.94522376562196,490.354776234378,buy
1959,488.69294822059663,14:05:00,2022-07-11,-129.29482205966565,closed,100.0,487.4,13:25:00,488.69294822059663,485.9606130882259,sell
1960,489.25,14:10:00,2022-07-11,-94.59404009398895,closed,100.0,488.3040595990601,15:00:00,488.3040595990601,490.8453862909447,buy
1961,490.15,10:25:00,2022-07-12,-148.008557135131,closed,100.0,488.66991442864867,11:30:00,488.66991442864867,492.46527513216915,buy
1962,490.8,13:30:00,2022-07-12,-177.12766975128034,closed,100.0,489.0287233024872,14:40:00,489.0287233024872,492.81753874370537,buy
1963,486.7128436655971,14:55:00,2022-07-12,178.715633440288,closed,100.0,488.5,14:45:00,489.70844070096257,486.7128436655971,sell
1964,491.05,09:15:00,2022-07-13,-293.43293896296814,closed,100.0,488.11567061037033,10:35:00,488.11567061037033,495.7539837924938,buy
1965,486.27847450316233,12:55:00,2022-07-13,157.1525496837694,closed,100.0,487.85,12:00:00,488.58564499909977,486.27847450316233,sell
1966,485.3329195008103,13:30:00,2022-07-13,151.7080499189717,closed,100.0,486.85,13:00:00,487.60045515256985,485.3329195008103,sell
1967,486.58690680622345,13:45:00,2022-07-13,-158.69068062234533,closed,100.0,485.0,13:35:00,486.58690680622345,482.89788132641837,sell
1968,486.58690680622345,14:05:00,2022-07-13,-83.69068062234533,closed,100.0,485.75,13:55:00,486.58690680622345,484.91309319377655,sell
1969,486.99993268443,09:55:00,2022-07-14,-199.99326844300072,closed,100.0,485.0,09:15:00,486.99993268443,480.9195192395222,sell
1970,482.96972217594225,11:40:00,2022-07-14,183.02778240577595,closed,100.0,484.8,11:10:00,484.97686050232784,482.96972217594225,sell
1971,480.6772429931144,12:05:00,2022-07-14,177.27570068855698,closed,100.0,482.45,11:45:00,483.2555898580196,480.6772429931144,sell
1972,479.7299691277824,12:30:00,2022-07-14,152.00308722176032,closed,100.0,481.25,12:10:00,482.735524755262,479.7299691277824,sell
1973,479.1305277202642,13:55:00,2022-07-14,161.94722797358168,closed,100.0,480.75,12:35:00,481.253512660985,479.1305277202642,sell
1974,477.5920803431277,14:50:00,2022-07-14,135.79196568722978,closed,100.0,478.95,14:00:00,480.03638108687386,477.5920803431277,sell
1975,479.1930300310704,15:05:00,2022-07-14,-154.30300310704297,closed,100.0,477.65,14:55:00,479.1930300310704,476.10696996892955,sell
1976,483.3,09:15:00,2022-07-15,-235.1696480467922,closed,100.0,480.9483035195321,09:25:00,480.9483035195321,485.65169648046793,buy
1977,475.8740155292865,12:15:00,2022-07-15,177.59844707134675,closed,100.0,477.65,11:00:00,477.690824492064,475.8740155292865,sell
1978,476.66188605471467,13:50:00,2022-07-15,-141.1886054714671,closed,100.0,475.25,12:20:00,476.66188605471467,473.75068216142824,sell
1979,477.9,14:10:00,2022-07-15,204.23710075713757,closed,100.0,479.94237100757135,15:10:00,477.3354813136223,479.94237100757135,buy
1980,483.75,09:15:00,2022-07-18,260.7805639119192,closed,100.0,486.3578056391192,12:05:00,484.4917421609612,486.3578056391192,buy
1981,486.95,12:10:00,2022-07-18,163.2688849621445,closed,100.0,488.58268884962143,13:40:00,486.7855581960982,488.58268884962143,buy
1982,488.5,13:45:00,2022-07-18,110.99478611604923,closed,100.0,489.6099478611605,14:25:00,487.8801484538453,489.6099478611605,buy
1983,490.3,14:30:00,2022-07-18,-40.42073461874338,closed,100.0,489.8957926538126,15:10:00,489.8957926538126,491.6625797523853,buy
1984,491.3,09:50:00,2022-07-19,240.84029451814786,closed,100.0,493.7084029451815,11:05:00,491.43593992473836,493.7084029451815,buy
1985,494.65,11:10:00,2022-07-19,-185.55423153791253,closed,100.0,492.79445768462085,11:45:00,492.79445768462085,496.6281386609619,buy
1986,494.0,12:00:00,2022-07-19,120.5542315379148,closed,100.0,495.20554231537915,12:10:00,492.79445768462085,495.20554231537915,buy
1987,495.15,12:15:00,2022-07-19,-147.41482896881166,closed,100.0,493.67585171031186,13:15:00,493.67585171031186,496.6241482896881,buy
1988,495.25,13:30:00,2022-07-19,157.41482896881394,closed,100.0,496.82414828968814,14:25:00,494.3347876265606,496.82414828968814,buy
1989,497.8,14:30:00,2022-07-19,0.0,closed,100.0,497.8,15:20:00,496.131822321047,500.0035307543922,buy
1990,502.2,09:15:00,2022-07-20,321.88439203887356,closed,100.0,505.4188439203887,09:40:00,499.97273150383296,505.4188439203887,buy
1991,505.05,09:45:00,2022-07-20,273.93374818953475,closed,100.0,507.78933748189536,10:50:00,505.4413065848134,507.78933748189536,buy
1992,508.3,10:55:00,2022-07-20,194.00416663011697,closed,100.0,510.2400416663012,12:30:00,508.35738980318087,510.2400416663012,buy
1993,509.75,12:35:00,2022-07-20,-114.07642594235199,closed,100.0,508.6092357405765,13:05:00,508.6092357405765,510.8907642594235,buy
1994,508.9903538890218,13:40:00,2022-07-20,-179.03538890217874,closed,100.0,507.2,13:10:00,508.9903538890218,504.9107179010869,sell
1995,508.7347560071434,14:30:00,2022-07-20,-173.47560071434032,closed,100.0,507.0,14:20:00,508.7347560071434,505.2652439928566,sell
1996,509.34112448504357,09:35:00,2022-07-21,-229.11244850435537,closed,100.0,507.05,09:20:00,509.34112448504357,504.334861683285,sell
1997,510.0,09:40:00,2022-07-21,261.675474959668,closed,100.0,512.6167547495967,10:15:00,509.61709801411956,512.6167547495967,buy
1998,512.65,10:20:00,2022-07-21,-105.4858095523457,closed,100.0,511.5951419044765,13:00:00,511.5951419044765,514.8619006085631,buy
1999,511.6023197929192,14:05:00,2022-07-21,-60.23197929192179,closed,100.0,511.0,13:30:00,511.6023197929192,509.304233699268,sell
2000,516.5,09:15:00,2022-07-22,-216.21109685751208,closed,100.0,514.3378890314249,09:40:00,514.3378890314249,520.6100135414509,buy
2001,516.25,11:50:00,2022-07-22,156.70032237562737,closed,100.0,517.8170032237563,12:40:00,514.8878231407873,517.8170032237563,buy
2002,518.9,12:45:00,2022-07-22,129.12317373293263,closed,100.0,520.1912317373293,12:45:00,517.6087682626707,520.1912317373293,buy
2003,519.3,12:50:00,2022-07-22,-151.48977072367416,closed,100.0,517.7851022927632,13:15:00,517.7851022927632,520.9912317373293,buy
2004,513.2400829179574,15:20:00,2022-07-22,195.99170820426934,closed,100.0,515.2,14:55:00,516.0478665975282,513.2400829179574,sell
2005,510.8043679659676,10:30:00,2022-07-25,219.56320340324282,closed,100.0,513.0,10:10:00,514.3215157528097,510.8043679659676,sell
2006,510.5631358224714,11:05:00,2022-07-25,143.6864177528605,closed,100.0,512.0,10:35:00,513.4368641775286,510.5631358224714,sell
2007,511.29374133759217,11:50:00,2022-07-25,-109.37413375921778,closed,100.0,510.2,11:10:00,511.29374133759217,508.12453177285033,sell
2008,513.6,12:50:00,2022-07-25,247.637694076775,closed,100.0,516.0763769407678,14:10:00,513.6060428855867,516.0763769407678,buy
2009,516.65,14:15:00,2022-07-25,168.23552626748324,closed,100.0,518.3323552626748,14:30:00,515.2412922372334,518.3323552626748,buy
2010,517.8,14:35:00,2022-07-25,20.000000000004547,closed,100.0,518.0,15:20:00,516.6415621378477,519.2890532878408,buy
2011,519.2,09:20:00,2022-07-26,-195.97256971205752,closed,100.0,517.2402743028795,09:40:00,517.2402743028795,522.2089206137293,buy
2012,516.0313963567261,11:50:00,2022-07-26,-168.13963567260544,closed,100.0,514.35,11:05:00,516.0313963567261,511.92512795465916,sell
2013,516.7,13:25:00,2022-07-26,-161.1119931207213,closed,100.0,515.0888800687928,14:40:00,515.0888800687928,518.6961915383757,buy
2014,515.6478006351084,09:55:00,2022-07-27,-299.7800635108433,closed,100.0,512.65,09:30:00,515.6478006351084,509.65219936489154,sell
2015,518.85,10:10:00,2022-07-27,385.86654417814543,closed,100.0,522.7086654417815,12:55:00,520.4943295128376,522.7086654417815,buy
2016,522.9,13:00:00,2022-07-27,178.75930946014478,closed,100.0,524.6875930946014,14:00:00,522.1734987843906,524.6875930946014,buy
2017,524.15,14:05:00,2022-07-27,111.16197028051147,closed,100.0,525.2616197028051,14:15:00,523.0383802971949,525.2616197028051,buy
2018,526.65,14:20:00,2022-07-27,185.44986870103912,closed,100.0,528.5044986870104,15:15:00,525.8358909273031,528.5044986870104,buy
2019,534.9,09:15:00,2022-07-28,-365.542696259638,closed,100.0,531.2445730374036,09:35:00,531.2445730374036,538.5554269625964,buy
2020,532.8,09:40:00,2022-07-28,155.5426962596357,closed,100.0,534.3554269625963,09:45:00,531.2445730374036,534.3554269625963,buy
2021,533.5,09:50:00,2022-07-28,-225.54269625964025,closed,100.0,531.2445730374036,10:05:00,531.2445730374036,535.7554269625964,buy
2022,532.6,10:10:00,2022-07-28,-135.54269625964253,closed,100.0,531.2445730374036,11:15:00,531.2445730374036,533.9554269625964,buy
2023,532.85,13:05:00,2022-07-28,-57.61925082721291,closed,100.0,532.2738074917279,14:10:00,532.2738074917279,535.3899472650737,buy
2024,532.4547856868417,15:05:00,2022-07-28,-155.4785686841683,closed,100.0,530.9,14:45:00,532.4547856868417,529.3452143131583,sell
2025,534.4,09:15:00,2022-07-29,175.99482463115237,closed,100.0,536.1599482463115,09:15:00,532.6400517536885,536.1599482463115,buy
2026,533.85,09:20:00,2022-07-29,-120.99482463115692,closed,100.0,532.6400517536885,09:25:00,532.6400517536885,535.0599482463116,buy
2027,527.7194205892964,10:30:00,2022-07-29,293.0579410703558,closed,100.0,530.65,10:10:00,531.7472923904029,527.7194205892964,sell
2028,530.3223068362263,11:10:00,2022-07-29,-217.2306836226312,closed,100.0,528.15,10:35:00,530.3223068362263,525.9776931637737,sell
2029,526.8593336901982,14:40:00,2022-07-29,184.06663098018043,closed,100.0,528.7,13:35:00,529.58443113612,526.8593336901982,sell
2030,530.6,09:45:00,2022-08-01,316.1816939768414,closed,100.0,533.7618169397684,11:00:00,530.693637876975,533.7618169397684,buy
2031,533.4,11:05:00,2022-08-01,33.108194572457705,closed,100.0,533.7310819457246,15:10:00,533.7310819457246,535.3832259107223,buy
2032,535.3,09:25:00,2022-08-02,282.694544501328,closed,100.0,538.1269454450132,09:30:00,532.4730545549867,538.1269454450132,buy
2033,540.55,09:35:00,2022-08-02,-218.45682294145945,closed,100.0,538.3654317705854,10:00:00,538.3654317705854,544.7300758104607,buy
2034,541.5,10:50:00,2022-08-02,299.6028085967396,closed,100.0,544.4960280859674,11:40:00,541.3155578662269,544.4960280859674,buy
2035,543.85,11:45:00,2022-08-02,-167.22980512317918,closed,100.0,542.1777019487682,12:35:00,542.1777019487682,545.9648981283564,buy
2036,543.2604102762718,13:30:00,2022-08-02,-276.0410276271841,closed,100.0,540.5,12:40:00,543.2604102762718,537.7395897237282,sell
2037,543.75,13:50:00,2022-08-02,-68.57229887098129,closed,100.0,543.0642770112902,15:00:00,543.0642770112902,546.0072265276825,buy
2038,542.259427510843,09:15:00,2022-08-03,-195.94275108430566,closed,100.0,540.3,09:15:00,542.259427510843,538.3405724891569,sell
2039,542.1492210657899,09:50:00,2022-08-03,-214.92210657899022,closed,100.0,540.0,09:30:00,542.1492210657899,537.740572489157,sell
2040,544.6,09:55:00,2022-08-03,-305.43118840886336,closed,100.0,541.5456881159114,11:25:00,541.5456881159114,548.596332156961,buy
2041,537.9150021712318,13:40:00,2022-08-03,238.4997828768178,closed,100.0,540.3,13:30:00,541.8514980458914,537.9150021712318,sell
